iterations,root_rewards_1,root_rewards_2
176,5.752074820669929,6.499347827784878
177,5.7601609400908504,6.504169420839578
178,5.761692670569094,6.513088606149367
179,5.768247732797415,6.522016579182834
180,5.773886311472164,6.526875748555065
181,5.7767217253995975,6.530561528421803
182,5.784611757547771,6.532525482166327
183,5.79015907060294,6.535845778910832
184,5.796530749518167,6.537188680407364
185,5.802012516481327,6.541492089845949
186,5.8041692741754,6.547796518678533
187,5.807472651141656,6.556953432244617
188,5.812894925545879,6.565254524160685
189,5.81419861367798,6.569292885131727
190,5.8160890010524025,6.5740917091482345
191,5.823675610970507,6.578094610619805
192,5.829010968491636,6.58775250093637
193,5.8351405854402705,6.589655869626247
194,5.841232858969614,6.597405662458234
195,5.847288241339821,6.599361734353178
196,5.850282834591495,6.605959410243232
197,5.857615346996815,6.6131707343547665
198,5.864894484796517,6.619335629139148
199,5.867836892742356,6.625100476436538
